seconds_from_attack_start,attack_payload,attack_delivery,syscall,key,comm,command,proctitle,cwd,manual_label,manual_note,timestamp,event_id,anchor_phase,attack_run_id,attack_chain_id,attack_category,success,exit,exe,path,paths,uid,euid,auid,pid,ppid,tty,ses
-0.451983,priv_esc/root_dirtyfrag,ssh_auth,connect,network_connect,(ystemctl),,/usr/lib/systemd/systemd-executor --deserialize 12 --log-level info --log-target auto,/,benign,,1778300217.161,12762,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/lib/systemd/systemd-executor,/run/systemd/journal/stdout,/run/systemd/journal/stdout,1001,1001,1001,16226,16220,(none),34
-0.451983,priv_esc/root_dirtyfrag,ssh_auth,126,privilege_transition,(ystemctl),,/usr/lib/systemd/systemd-executor --deserialize 12 --log-level info --log-target auto,,benign,,1778300217.161,12763,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/lib/systemd/systemd-executor,,,1001,1001,1001,16226,16220,(none),34
-0.451983,priv_esc/root_dirtyfrag,ssh_auth,execve,service_control,systemctl,/bin/systemctl --user set-environment DBUS_SESSION_BUS_ADDRESS=unix:path=/run/user/1001/bus,/usr/lib/systemd/systemd-executor --deserialize 12 --log-level info --log-target auto,/home/deploy-rkejw,benign,,1778300217.161,12764,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/systemctl,/bin/systemctl,/bin/systemctl|/lib64/ld-linux-x86-64.so.2,1001,1001,1001,16226,16220,(none),34
-0.449983,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,9,/usr/lib/systemd/systemd-executor --deserialize 3 --log-level info --log-target auto,/usr/lib/systemd/systemd-executor --deserialize 33 --log-level info --log-target auto,/,benign,,1778300217.163,12765,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/lib/systemd/systemd-executor,/proc/self/fd/9,/proc/self/fd/9|/lib64/ld-linux-x86-64.so.2,1001,1001,1001,16227,16220,(none),34
-0.448983,priv_esc/root_dirtyfrag,ssh_auth,connect,network_connect,systemctl,,/usr/lib/systemd/systemd-executor --deserialize 12 --log-level info --log-target auto,/home/deploy-rkejw,benign,,1778300217.164,12766,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/systemctl,/run/systemd/journal/socket,/run/systemd/journal/socket,1001,1001,1001,16226,16220,(none),34
-0.448983,priv_esc/root_dirtyfrag,ssh_auth,connect,network_connect,systemctl,,/usr/lib/systemd/systemd-executor --deserialize 12 --log-level info --log-target auto,/home/deploy-rkejw,benign,,1778300217.164,12767,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/systemctl,/run/user/1001/systemd/private,/run/user/1001/systemd/private,1001,1001,1001,16226,16220,(none),34
-0.447984,priv_esc/root_dirtyfrag,ssh_auth,connect,network_connect,9,,/usr/lib/systemd/systemd-executor --deserialize 33 --log-level info --log-target auto,/,benign,,1778300217.165,12768,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/lib/systemd/systemd-executor,/run/systemd/journal/socket,/run/systemd/journal/socket,1001,1001,1001,16227,16220,(none),34
-0.446984,priv_esc/root_dirtyfrag,ssh_auth,connect,network_connect,(ystemctl),,/usr/lib/systemd/systemd-executor --deserialize 33 --log-level info --log-target auto,/,benign,,1778300217.166,12769,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/lib/systemd/systemd-executor,/run/systemd/journal/stdout,/run/systemd/journal/stdout,1001,1001,1001,16227,16220,(none),34
-0.446984,priv_esc/root_dirtyfrag,ssh_auth,126,privilege_transition,(ystemctl),,/usr/lib/systemd/systemd-executor --deserialize 33 --log-level info --log-target auto,,benign,,1778300217.166,12770,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/lib/systemd/systemd-executor,,,1001,1001,1001,16227,16220,(none),34
-0.446984,priv_esc/root_dirtyfrag,ssh_auth,execve,service_control,systemctl,systemctl --user set-environment GSM_SKIP_SSH_AGENT_WORKAROUND=true,/usr/lib/systemd/systemd-executor --deserialize 33 --log-level info --log-target auto,/home/deploy-rkejw,benign,,1778300217.166,12771,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/systemctl,/usr/bin/systemctl,/usr/bin/systemctl|/lib64/ld-linux-x86-64.so.2,1001,1001,1001,16227,16220,(none),34
-0.445983,priv_esc/root_dirtyfrag,ssh_auth,connect,network_connect,systemctl,,/usr/lib/systemd/systemd-executor --deserialize 33 --log-level info --log-target auto,/home/deploy-rkejw,benign,,1778300217.167,12772,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/systemctl,/run/systemd/journal/socket,/run/systemd/journal/socket,1001,1001,1001,16227,16220,(none),34
-0.445983,priv_esc/root_dirtyfrag,ssh_auth,connect,network_connect,systemctl,,/usr/lib/systemd/systemd-executor --deserialize 33 --log-level info --log-target auto,/home/deploy-rkejw,benign,,1778300217.167,12773,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/systemctl,/run/user/1001/systemd/private,/run/user/1001/systemd/private,1001,1001,1001,16227,16220,(none),34
-0.442983,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,9,/usr/lib/systemd/systemd-executor --deserialize ) --log-level info --log-target auto,/usr/lib/systemd/systemd-executor --deserialize 29 --log-level info --log-target auto,/,benign,,1778300217.170,12774,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/lib/systemd/systemd-executor,/proc/self/fd/9,/proc/self/fd/9|/lib64/ld-linux-x86-64.so.2,1001,1001,1001,16229,16220,(none),34
-0.440984,priv_esc/root_dirtyfrag,ssh_auth,connect,network_connect,9,,/usr/lib/systemd/systemd-executor --deserialize 29 --log-level info --log-target auto,/,benign,,1778300217.172,12775,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/lib/systemd/systemd-executor,/run/systemd/journal/socket,/run/systemd/journal/socket,1001,1001,1001,16229,16220,(none),34
-0.439983,priv_esc/root_dirtyfrag,ssh_auth,connect,network_connect,(ystemctl),,/usr/lib/systemd/systemd-executor --deserialize 29 --log-level info --log-target auto,/,benign,,1778300217.173,12776,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/lib/systemd/systemd-executor,/run/systemd/journal/stdout,/run/systemd/journal/stdout,1001,1001,1001,16229,16220,(none),34
-0.439983,priv_esc/root_dirtyfrag,ssh_auth,126,privilege_transition,(ystemctl),,/usr/lib/systemd/systemd-executor --deserialize 29 --log-level info --log-target auto,,benign,,1778300217.173,12777,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/lib/systemd/systemd-executor,,,1001,1001,1001,16229,16220,(none),34
-0.439983,priv_esc/root_dirtyfrag,ssh_auth,execve,service_control,systemctl,systemctl --user set-environment SSH_AUTH_SOCK=/run/user/1001/gnupg/S.gpg-agent.ssh,/usr/lib/systemd/systemd-executor --deserialize 29 --log-level info --log-target auto,/home/deploy-rkejw,benign,,1778300217.173,12778,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/systemctl,/usr/bin/systemctl,/usr/bin/systemctl|/lib64/ld-linux-x86-64.so.2,1001,1001,1001,16229,16220,(none),34
-0.437984,priv_esc/root_dirtyfrag,ssh_auth,connect,network_connect,systemctl,,/usr/lib/systemd/systemd-executor --deserialize 29 --log-level info --log-target auto,/home/deploy-rkejw,benign,,1778300217.175,12779,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/systemctl,/run/systemd/journal/socket,/run/systemd/journal/socket,1001,1001,1001,16229,16220,(none),34
-0.437984,priv_esc/root_dirtyfrag,ssh_auth,connect,network_connect,systemctl,,/usr/lib/systemd/systemd-executor --deserialize 29 --log-level info --log-target auto,/home/deploy-rkejw,benign,,1778300217.175,12780,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/systemctl,/run/user/1001/systemd/private,/run/user/1001/systemd/private,1001,1001,1001,16229,16220,(none),34
-0.434983,priv_esc/root_dirtyfrag,ssh_auth,,,,,,,benign,,1778300217.178,12781,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,,,,,,,,,,,,
-0.425983,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,sh,sh -c -- /usr/bin/env -i PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin run-parts --lsbsysinit /etc/update-motd.d > /run/motd.dynamic.new,sh -c -- /usr/bin/env -i PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin run-parts --lsbsysinit /etc/update-mo,/,benign,,1778300217.187,12782,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/dash,/bin/sh,/bin/sh|/lib64/ld-linux-x86-64.so.2,0,0,1001,16232,16216,(none),33
-0.424984,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,env,/usr/bin/env -i PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin run-parts --lsbsysinit /etc/update-motd.d,/usr/bin/env -i PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin run-parts --lsbsysinit /etc/update-motd.d,/,benign,,1778300217.188,12783,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/env,/usr/bin/env,/usr/bin/env|/lib64/ld-linux-x86-64.so.2,0,0,1001,16233,16232,(none),33
-0.423984,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,env,,/usr/bin/env -i PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin run-parts --lsbsysinit /etc/update-motd.d,/,benign,,1778300217.189,12784,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-2,/usr/bin/env,/usr/local/sbin/run-parts,/usr/local/sbin/run-parts,0,0,1001,16233,16232,(none),33
-0.423984,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,env,,/usr/bin/env -i PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin run-parts --lsbsysinit /etc/update-motd.d,/,benign,,1778300217.189,12785,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-2,/usr/bin/env,/usr/local/bin/run-parts,/usr/local/bin/run-parts,0,0,1001,16233,16232,(none),33
-0.423984,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,env,,/usr/bin/env -i PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin run-parts --lsbsysinit /etc/update-motd.d,/,benign,,1778300217.189,12786,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-2,/usr/bin/env,/usr/sbin/run-parts,/usr/sbin/run-parts,0,0,1001,16233,16232,(none),33
-0.423984,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,run-parts,run-parts --lsbsysinit /etc/update-motd.d,/usr/bin/env -i PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin run-parts --lsbsysinit /etc/update-motd.d,/,benign,,1778300217.189,12787,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/run-parts,/usr/bin/run-parts,/usr/bin/run-parts|/lib64/ld-linux-x86-64.so.2,0,0,1001,16233,16232,(none),33
-0.422983,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,00-header,/bin/sh /etc/update-motd.d/00-header,/bin/sh /etc/update-motd.d/00-header,/,benign,,1778300217.190,12788,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/dash,/etc/update-motd.d/00-header,/etc/update-motd.d/00-header|/bin/sh|/lib64/ld-linux-x86-64.so.2,0,0,1001,16234,16233,(none),33
-0.421983,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,uname,uname -o,uname -o,/,benign,,1778300217.191,12789,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/uname,/usr/bin/uname,/usr/bin/uname|/lib64/ld-linux-x86-64.so.2,0,0,1001,16235,16234,(none),33
-0.417984,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,uname,uname -r,uname -r,/,benign,,1778300217.195,12790,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/uname,/usr/bin/uname,/usr/bin/uname|/lib64/ld-linux-x86-64.so.2,0,0,1001,16236,16234,(none),33
-0.415983,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,uname,uname -m,uname -m,/,benign,,1778300217.197,12791,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/uname,/usr/bin/uname,/usr/bin/uname|/lib64/ld-linux-x86-64.so.2,0,0,1001,16237,16234,(none),33
-0.414984,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,10-help-text,/bin/sh /etc/update-motd.d/10-help-text,/bin/sh /etc/update-motd.d/10-help-text,/,benign,,1778300217.198,12792,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/dash,/etc/update-motd.d/10-help-text,/etc/update-motd.d/10-help-text|/bin/sh|/lib64/ld-linux-x86-64.so.2,0,0,1001,16238,16233,(none),33
-0.413984,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,50-landscape-sy,/bin/sh /etc/update-motd.d/50-landscape-sysinfo,/bin/sh /etc/update-motd.d/50-landscape-sysinfo,/,benign,,1778300217.199,12793,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/dash,/etc/update-motd.d/50-landscape-sysinfo,/etc/update-motd.d/50-landscape-sysinfo|/bin/sh|/lib64/ld-linux-x86-64.so.2,0,0,1001,16239,16233,(none),33
-0.412983,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,find,find /var/lib/landscape/landscape-sysinfo.cache -newermt now-1 minutes,find /var/lib/landscape/landscape-sysinfo.cache -newermt now-1 minutes,/,benign,,1778300217.200,12794,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/find,/usr/bin/find,/usr/bin/find|/lib64/ld-linux-x86-64.so.2,0,0,1001,16240,16239,(none),33
-0.411983,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,cat,cat /var/lib/landscape/landscape-sysinfo.cache,cat /var/lib/landscape/landscape-sysinfo.cache,/,benign,,1778300217.201,12795,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/cat,/usr/bin/cat,/usr/bin/cat|/lib64/ld-linux-x86-64.so.2,0,0,1001,16241,16239,(none),33
-0.410984,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,50-motd-news,/bin/sh /etc/update-motd.d/50-motd-news,/bin/sh /etc/update-motd.d/50-motd-news,/,benign,,1778300217.202,12796,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/dash,/etc/update-motd.d/50-motd-news,/etc/update-motd.d/50-motd-news|/bin/sh|/lib64/ld-linux-x86-64.so.2,0,0,1001,16242,16233,(none),33
-0.409983,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,cat,cat /var/cache/motd-news,cat /var/cache/motd-news,/,benign,,1778300217.203,12797,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/cat,/usr/bin/cat,/usr/bin/cat|/lib64/ld-linux-x86-64.so.2,0,0,1001,16243,16242,(none),33
-0.409983,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,head,head -n 10,head -n 10,/,benign,,1778300217.203,12798,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/head,/usr/bin/head,/usr/bin/head|/lib64/ld-linux-x86-64.so.2,0,0,1001,16244,16242,(none),33
-0.408983,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,tr,tr -d \000-\011\013\014\016-\037,tr -d \000-\011\013\014\016-\037,/,benign,,1778300217.204,12799,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/tr,/usr/bin/tr,/usr/bin/tr|/lib64/ld-linux-x86-64.so.2,0,0,1001,16245,16242,(none),33
-0.407984,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,cut,cut -c -80,cut -c -80,/,benign,,1778300217.205,12800,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/cut,/usr/bin/cut,/usr/bin/cut|/lib64/ld-linux-x86-64.so.2,0,0,1001,16246,16242,(none),33
-0.405983,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,85-fwupd,/bin/sh /etc/update-motd.d/85-fwupd,/bin/sh /etc/update-motd.d/85-fwupd,/,benign,,1778300217.207,12801,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/dash,/etc/update-motd.d/85-fwupd,/etc/update-motd.d/85-fwupd|/bin/sh|/lib64/ld-linux-x86-64.so.2,0,0,1001,16247,16233,(none),33
-0.405983,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,cat,cat /run/motd.d/85-fwupd,cat /run/motd.d/85-fwupd,/,benign,,1778300217.207,12802,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/cat,/usr/bin/cat,/usr/bin/cat|/lib64/ld-linux-x86-64.so.2,0,0,1001,16248,16247,(none),33
-0.403983,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,90-updates-avai,/bin/sh /etc/update-motd.d/90-updates-available,/bin/sh /etc/update-motd.d/90-updates-available,/,benign,,1778300217.209,12803,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/dash,/etc/update-motd.d/90-updates-available,/etc/update-motd.d/90-updates-available|/bin/sh|/lib64/ld-linux-x86-64.so.2,0,0,1001,16249,16233,(none),33
-0.403983,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,cat,cat /var/lib/update-notifier/updates-available,cat /var/lib/update-notifier/updates-available,/,benign,,1778300217.209,12804,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/cat,/usr/bin/cat,/usr/bin/cat|/lib64/ld-linux-x86-64.so.2,0,0,1001,16250,16249,(none),33
-0.402983,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,find,find /var/lib/update-notifier/updates-available -newermt now-7 days,find /var/lib/update-notifier/updates-available -newermt now-7 days,/,benign,,1778300217.210,12805,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/find,/usr/bin/find,/usr/bin/find|/lib64/ld-linux-x86-64.so.2,0,0,1001,16251,16249,(none),33
-0.402983,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,grep,grep -q -m 1 .,grep -q -m 1 .,/,benign,,1778300217.210,12806,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/grep,/usr/bin/grep,/usr/bin/grep|/lib64/ld-linux-x86-64.so.2,0,0,1001,16252,16249,(none),33
-0.400984,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,91-contract-ua-,/bin/sh /etc/update-motd.d/91-contract-ua-esm-status,/bin/sh /etc/update-motd.d/91-contract-ua-esm-status,/,benign,,1778300217.212,12807,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/dash,/etc/update-motd.d/91-contract-ua-esm-status,/etc/update-motd.d/91-contract-ua-esm-status|/bin/sh|/lib64/ld-linux-x86-64.so.2,0,0,1001,16253,16233,(none),33
-0.398983,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,91-release-upgr,/bin/sh /etc/update-motd.d/91-release-upgrade,/bin/sh /etc/update-motd.d/91-release-upgrade,/,benign,,1778300217.214,12808,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/dash,/etc/update-motd.d/91-release-upgrade,/etc/update-motd.d/91-release-upgrade|/bin/sh|/lib64/ld-linux-x86-64.so.2,0,0,1001,16254,16233,(none),33
-0.397984,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,cut,cut -d -f4,cut -d -f4,/,benign,,1778300217.215,12809,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/cut,/usr/bin/cut,/usr/bin/cut|/lib64/ld-linux-x86-64.so.2,0,0,1001,16257,16255,(none),33
-0.396983,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,id,id -u,id -u,/,benign,,1778300217.216,12810,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/id,/usr/bin/id,/usr/bin/id|/lib64/ld-linux-x86-64.so.2,0,0,1001,16258,16254,(none),33
-0.395983,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,release-upgrade,/bin/sh -e /usr/lib/ubuntu-release-upgrader/release-upgrade-motd,/bin/sh /etc/update-motd.d/91-release-upgrade,/,benign,,1778300217.217,12811,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/dash,/usr/lib/ubuntu-release-upgrader/release-upgrade-motd,/usr/lib/ubuntu-release-upgrader/release-upgrade-motd|/bin/sh|/lib64/ld-linux-x86-64.so.2,0,0,1001,16254,16233,(none),33
-0.394984,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,date,date +%s,date +%s,/,benign,,1778300217.218,12812,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/date,/usr/bin/date,/usr/bin/date|/lib64/ld-linux-x86-64.so.2,0,0,1001,16259,16254,(none),33
-0.393983,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,stat,stat -c %Y /var/lib/ubuntu-release-upgrader/release-upgrade-available,stat -c %Y /var/lib/ubuntu-release-upgrader/release-upgrade-available,/,benign,,1778300217.219,12813,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/stat,/usr/bin/stat,/usr/bin/stat|/lib64/ld-linux-x86-64.so.2,0,0,1001,16260,16254,(none),33
-0.391984,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,expr,expr 1778282941 + 86400,expr 1778282941 + 86400,/,benign,,1778300217.221,12814,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/expr,/usr/bin/expr,/usr/bin/expr|/lib64/ld-linux-x86-64.so.2,0,0,1001,16261,16254,(none),33
-0.390984,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,92-unattended-u,/bin/sh /etc/update-motd.d/92-unattended-upgrades,/bin/sh /etc/update-motd.d/92-unattended-upgrades,/,benign,,1778300217.222,12815,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/dash,/etc/update-motd.d/92-unattended-upgrades,/etc/update-motd.d/92-unattended-upgrades|/bin/sh|/lib64/ld-linux-x86-64.so.2,0,0,1001,16262,16233,(none),33
-0.390984,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,update-motd-una,/bin/sh /usr/share/unattended-upgrades/update-motd-unattended-upgrades,/bin/sh /etc/update-motd.d/92-unattended-upgrades,/,benign,,1778300217.222,12816,pre_context,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/dash,/usr/share/unattended-upgrades/update-motd-unattended-upgrades,/usr/share/unattended-upgrades/update-motd-unattended-upgrades|/bin/sh|/lib64/ld-linux-x86-64.so.2,0,0,1001,16262,16233,(none),33
